sample_name,temperature_C,mass_percent,source_file,source_dataset_doi
Zn-LMOF-2,26.099,100.0,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,27.099,99.70115,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,28.099,99.37506,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,29.099,99.22712,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,30.099,99.2162,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,31.099,99.22925,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,32.099,99.23402,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,33.099,99.23708,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,34.099,99.22889,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,35.099,99.21122,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,36.099,99.18992,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,37.099,99.16324,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,38.099,99.12692,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,39.099,99.05703,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,40.099,98.94864,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,41.099,98.84159,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,42.099,98.73771,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,43.099,98.63342,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,44.099,98.52308,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,45.099,98.40838,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,46.099,98.29618,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,47.099,98.16838,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,48.099,98.04219,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,49.099,97.92612,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,50.099,97.81209,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,51.099,97.71864,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,52.099,97.63116,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,53.099,97.54306,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,54.099,97.46053,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,55.099,97.38384,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,56.099,97.3215,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,57.099,97.26694,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,58.099,97.22379,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,59.099,97.18061,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,60.099,97.13117,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,61.099,97.08372,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,62.099,97.04575,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,63.099,97.00309,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,64.099,96.97127,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,65.099,96.93397,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,66.099,96.88731,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,67.099,96.83765,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,68.099,96.80306,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,69.099,96.76098,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,70.099,96.72172,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,71.099,96.6845,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,72.099,96.64925,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,73.099,96.60389,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,74.099,96.55553,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,75.099,96.51869,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,76.099,96.48227,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,77.099,96.42659,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,78.099,96.36835,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,79.099,96.31045,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,80.099,96.2469,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,81.099,96.18574,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,82.099,96.1321,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,83.099,96.06521,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,84.099,95.98395,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,85.099,95.90488,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,86.099,95.83734,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,87.099,95.76686,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,88.099,95.69937,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,89.099,95.63282,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,90.099,95.55174,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,91.099,95.46015,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,92.099,95.39224,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,93.099,95.27798,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,94.099,95.16549,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,95.099,95.10171,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,96.099,95.04086,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,97.099,94.96818,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,98.099,94.87743,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,99.099,94.78078,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,100.099,94.69453,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,101.099,94.60994,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,102.099,94.54206,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,103.099,94.47878,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,104.099,94.40339,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,105.099,94.30383,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,106.099,94.22967,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,107.099,94.1646,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,108.099,94.1031,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,109.099,94.02695,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,110.099,93.96573,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,111.099,93.89794,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,112.099,93.83666,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,113.099,93.76845,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,114.099,93.68927,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,115.099,93.631,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,116.099,93.56466,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,117.099,93.5062,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,118.099,93.44197,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,119.099,93.3735,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,120.099,93.31437,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,121.099,93.26139,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,122.099,93.19424,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,123.099,93.13016,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,124.099,93.06518,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,125.099,92.99249,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,126.099,92.92659,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,127.099,92.86427,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,128.099,92.79541,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,129.099,92.7344,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,130.099,92.67429,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,131.099,92.60416,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,132.099,92.53387,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,133.099,92.4607,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,134.099,92.39581,3_Zn_TGA.csv,10.5258/SOTON/D2004
Zn-LMOF-2,135.099,92.32999,3_Zn_TGA.csv,10.5258/SOTON/D2004
