sample_name,temperature_C,mass_percent,source_file,source_dataset_doi
UiO66NH2@FFP_10cycle,25.798,100.0,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,26.798,98.17556,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,27.798,97.83988,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,28.798,97.7178,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,29.798,97.63011,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,30.798,97.54456,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,31.798,97.44829,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,32.798,97.34055,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,33.798,97.2271,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,34.798,97.11321,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,35.798,97.00211,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,36.798,96.88404,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,37.798,96.75275,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,38.798,96.61518,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,39.798,96.47584,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,40.798,96.3319,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,41.798,96.1653,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_10cycle,42.798,95.98892,2_FFP_TGA.csv,10.5258/SOTON/D2004
