sample_name,temperature_C,mass_percent,source_file,source_dataset_doi
UiO66NH2@Alg,26.488,100.0,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,27.488,98.28406,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,28.488,97.93292,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,29.488,97.88068,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,30.488,97.79514,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,31.488,97.79206,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,32.488,97.83541,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,33.488,97.87567,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,34.488,97.89661,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,35.488,97.90878,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,36.488,97.92177,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,37.488,97.9315,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,38.488,97.93355,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,39.488,97.93614,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,40.488,97.94003,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,41.488,97.95248,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,42.488,97.96952,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,43.488,97.98051,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,44.488,97.98291,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,45.488,97.98024,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,46.488,97.98436,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,47.488,97.99143,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,48.488,97.99615,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,49.488,97.9961,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,50.488,97.9948,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,51.488,97.99222,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,52.488,97.98713,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,53.488,97.97458,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,54.488,97.96219,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,55.488,97.95871,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,56.488,97.93709,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,57.488,97.91944,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,58.488,97.89839,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,59.488,97.87567,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,60.488,97.84111,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,61.488,97.80933,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,62.488,97.7679,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,63.488,97.73073,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,64.488,97.68021,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,65.488,97.62848,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,66.488,97.6096,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,67.488,97.56853,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,68.488,97.51804,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,69.488,97.43785,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,70.488,97.38111,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,71.488,97.33271,2_ALG_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@Alg,72.488,97.27771,2_ALG_TGA.csv,10.5258/SOTON/D2004
