sample_name,temperature_C,mass_percent,source_file,source_dataset_doi
UiO66NH2@FFP_15cycle,25.558,100.0,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,26.558,98.35732,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,27.558,98.01718,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,28.558,97.88281,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,29.558,97.76915,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,30.558,97.66368,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,31.558,97.56136,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,32.558,97.45334,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,33.558,97.34659,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,34.558,97.23756,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,35.558,97.12877,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,36.558,97.01317,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,37.558,96.88488,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,38.558,96.74084,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,39.558,96.60569,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,40.558,96.4584,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,41.558,96.30439,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,42.558,96.13712,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,43.558,95.89218,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,44.558,95.74154,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,45.558,95.56165,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,46.558,95.27173,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,47.558,95.09613,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,48.558,94.87674,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,49.558,94.62967,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,50.558,94.37308,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,51.558,94.1171,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,52.558,93.86119,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,53.558,93.61525,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,54.558,93.37568,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,55.558,93.13578,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,56.558,92.91364,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,57.558,92.71017,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,58.558,92.50324,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,59.558,92.2976,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,60.558,92.1175,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,61.558,91.9442,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,62.558,91.77584,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,63.558,91.61469,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,64.558,91.45619,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,65.558,91.29825,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,66.558,91.16427,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,67.558,91.0315,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,68.558,90.89806,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,69.558,90.7823,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,70.558,90.66028,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,71.558,90.55115,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,72.558,90.44745,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,73.558,90.3505,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,74.558,90.25821,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,75.558,90.17789,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,76.558,90.10344,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,77.558,90.02667,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,78.558,89.96466,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,79.558,89.89949,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,80.558,89.83201,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,81.558,89.7701,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,82.558,89.7202,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,83.558,89.67344,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,84.558,89.62993,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,85.558,89.58228,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,86.558,89.54143,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,87.558,89.50662,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,88.558,89.47214,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,89.558,89.43638,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,90.558,89.40145,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,91.558,89.36924,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,92.558,89.32583,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,93.558,89.29878,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,94.558,89.27319,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,95.558,89.25157,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,96.558,89.22124,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,97.558,89.19624,2_FFP_TGA.csv,10.5258/SOTON/D2004
UiO66NH2@FFP_15cycle,98.558,89.1842,2_FFP_TGA.csv,10.5258/SOTON/D2004
